Name,Options,Score,Rank
Milky Way Magic Stars 117g,Milky Way gift set 12 * 278g,74.52968960863699,1
Milky Way Magic Stars 117g,Milky Way gift. set 12 * 155g,74.10613785175188,2
Milky Way Magic Stars 117g,Milky Way gift set 18 * 96g,73.35584045584045,3
Milky Way Minis 143g Chocolate cocktail Affordabbag,Milky Way minis 1kg CEAB,75.12418300653594,1
Milky Way Minis 143g Chocolate cocktail Affordabbag,Milky Way minis shock cocktail 1kg RU,74.58943167766698,2
Milky Way Minis 143g Chocolate cocktail Affordabbag,Milky Way minis 1kg RU,72.72897037602921,3
Milky Way Minis 170.5g,Milky Way Minis 9 * 176g,87.92424242424242,1
Milky Way Minis 170.5g,Milky Way minis 1kg RU,85.62121212121212,2
Milky Way Minis 170.5g,Milky Way minis 1kg RUS,84.50263504611331,3
Milky Way Minis 176g,Milky Way Minis 9 * 176g,97.1969696969697,1
Milky Way Minis 176g,Milky Way minis 1kg RU,87.89393939393939,2
Milky Way Minis 176g,Milky Way minis 1kg RUS,86.77536231884058,3
Milky Way Minis 9*170.5g,Milky Way Minis 9 * 176g,91.59848484848486,1
Milky Way Minis 9*170.5g,Milky Way minis 1kg RU,80.5089048378522,2
Milky Way Minis 9*170.5g,Milky Way minis 1kg RUS,79.55040681413679,3
Milky Way Tram 278g,Milky Way gift set tram 12 * 318g,81.8526378670691,1
Milky Way Tram 278g,Milky Way gift set 12 * 278g,80.56663292847503,2
Milky Way Tram 278g,Milky Way 28 * (5 * 26g),73.97730437204122,3
Milky Way Tram 318g,Milky Way gift set tram 12 * 318g,87.67458970005659,1
Milky Way Tram 318g,Milky Way 6 * 18 * 52g,77.04873294346979,2
Milky Way Tram 318g,Milky Way Minis 9 * 176g,73.57735247208932,3
Milky Way Tram 318g Pink,Milky Way gift set tram 12 * 318g,82.04774705581157,1
Milky Way Tram 318g Pink,Milky Way minis 1kg RU,72.98258904837853,2
Milky Way Tram 318g Pink,Milky Way minis 1kg RUS,72.02409102466311,3
Milky Way Watch 96g,Milky Way gift set 18 * 96g,78.85380116959064,1
Milky Way Watch 96g,Milky Way 28 * (5 * 26g),73.85477582846003,2
Milky Way Watch 96g,MILKY WAY 6 * 36 * 26g,73.59836557204979,3
Milky Way std 26g,MILKY WAY 6 * 36 * 26g,83.7662620603797,1
Milky Way std 26g,Milky Way 28 * (5 * 26g),83.7662620603797,2
Milky Way std 26g,Milky Way multipack 28 * (5 * 26g),80.56022408963585,3
Milky Way std 26g Strawberry,MILKY WAY 6 * 36 * 26g,74.78571428571429,1
Milky Way std 26g Strawberry,Milky Way 28 * (5 * 26g),74.78571428571429,2
Milky Way std 26g Strawberry,Milky Way 6 * 18 * 52g,69.95238095238095,3
Mixed Minis 144g SEASONAL,Mixed Minis Big Box 10 * 198g CEAB,65.8861111111111,1
Mixed Minis 144g SEASONAL,Mixed Minis Big Box 10 * 200g CEAB,65.8861111111111,2
Mixed Minis 144g SEASONAL,Mixed Minis Centerp Box 12 * 352g CEAB,65.43294346978557,3
Mixed Minis 168g SEASONAL,Mixed Minis Big Box 10 * 198g CEAB,68.81951754385965,1
Mixed Minis 168g SEASONAL,Mixed Minis Big Box 10 * 200g CEAB,65.8861111111111,2
Mixed Minis 168g SEASONAL,Mixed Minis Centerp Box 12 * 352g CEAB,65.43294346978557,3
Mixed Minis 201g SEASONAL,Mixed Minis Big Box 10 * 200g CEAB,68.91666666666667,1
Mixed Minis 201g SEASONAL,Mixed Minis Big Box 10 * 198g CEAB,67.15285087719299,2
Mixed Minis 201g SEASONAL,Mixed Minis Centerp Box 12 * 352g CEAB,65.51851851851852,3
Mixed Minis Big Box 198g,Mixed Minis Big Box 10 * 198g CEAB,93.66666666666667,1
Mixed Minis Big Box 198g,Mixed Minis Big Box 10 * 200g CEAB,85.68055555555554,2
Mixed Minis Big Box 198g,Mixed Minis Centerp Box 12 * 352g CEAB,75.87183235867447,3
Mixed Minis Big Box 200g,Mixed Minis Big Box 10 * 200g CEAB,93.52777777777779,1
Mixed Minis Big Box 200g,Mixed Minis Big Box 10 * 198g CEAB,85.68055555555554,2
Mixed Minis Big Box 200g,Mixed Minis Centerp Box 12 * 352g CEAB,75.87183235867447,3
Mixed Minis Big Box 201g NY,Mixed Minis Big Box 10 * 200g CEAB,83.09058641975308,1
Mixed Minis Big Box 201g NY,Mixed Minis Big Box 10 * 198g CEAB,82.85185185185185,2
Mixed Minis Big Box 201g NY,Mixed Minis Centerp Box 12 * 352g CEAB,70.96520763187429,3
Mixed Minis Centerpice Box 349g,Mixed Minis Centerp Box 12 * 352g CEAB,80.79382147124083,1
Mixed Minis Centerpice Box 349g,Mixed Minis Big Box 10 * 198g CEAB,73.05119745845552,2
Mixed Minis Centerpice Box 349g,Mixed Minis Big Box 10 * 200g CEAB,71.3106438812084,3
Mixed Minis Centerpice Box 351g,Mixed Minis Centerp Box 12 * 352g CEAB,82.6146953405018,1
Mixed Minis Centerpice Box 351g,Mixed Minis Big Box 10 * 198g CEAB,73.05119745845552,2
Mixed Minis Centerpice Box 351g,Mixed Minis Big Box 10 * 200g CEAB,73.05119745845552,3
Mixed Minis Centerpice Box 351g NY,Mixed Minis Centerp Box 12 * 352g CEAB,79.97947852976316,1
Mixed Minis Centerpice Box 351g NY,Mixed Minis Big Box 10 * 198g CEAB,70.92609761295823,2
Mixed Minis Centerpice Box 351g NY,Mixed Minis Big Box 10 * 200g CEAB,70.92609761295823,3
NY Gifts 293g,Snickers NY mix 12 * 278g KZ,44.46153846153846,1
NY Gifts 293g,Snickers NY mix 12 * 278g CEAB,43.67277167277167,2
NY Gifts 293g,Snickers & Co Tube NY 20 * 96g GE UZ MD,41.61585944919278,3
NY Gifts 648g,Snickers NY mix 12 * 278g KZ,44.46153846153846,1
NY Gifts 648g,Snickers NY mix 12 * 278g CEAB,43.67277167277167,2
NY Gifts 648g,Milky Way gift set 18 * 96g,41.7659069325736,3
Orbit Apricot 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",67.57602339181287,1
Orbit Apricot 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",63.09245715612439,2
Orbit Apricot 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,54.85565493253832,3
Orbit Assorted 13.6g Trade box Metro,PL Orbit Assorted 20 * 30 * 13.6g RU Met,55.547325102880656,1
Orbit Assorted 13.6g Trade box Metro,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.12345679012346,2
Orbit Assorted 13.6g Trade box Metro,"Orbit Strawberry 12 * 6 * 68g RU, BY",53.57031916709335,3
Orbit Bags Strawberry Banana 34g,"Orbit Strawberry 12 * 6 * 68g RU, BY",63.27964456391876,1
Orbit Bags Strawberry Banana 34g,"Orbit Spearmint 12 * 6 * 68g RU, BY",50.284965886939574,2
Orbit Bags Strawberry Banana 34g,ORB STR SFD 14D 00 / 08H 20B RU / KZ / BY NA,40.81830734243015,3
Orbit Bags Sweetmint 34g,"Orbit Spearmint 12 * 6 * 68g RU, BY",58.833333333333336,1
Orbit Bags Sweetmint 34g,"Orbit Strawberry 12 * 6 * 68g RU, BY",52.77150537634409,2
Orbit Bags Sweetmint 34g,PL Orbit Mega Assorted 20 * 12 * 16.4g RU,41.45578912245579,3
Orbit Bags Watermelon 34g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.35185185185185,1
Orbit Bags Watermelon 34g,"Orbit Strawberry 12 * 6 * 68g RU, BY",53.270161290322584,2
Orbit Bags Watermelon 34g,ORB BMT SFP 10P 00 / 30P 20B S NG,38.89812517231872,3
Orbit Bags White Bubblemint 30g,"Orbit Spearmint 12 * 6 * 68g RU, BY",51.724706030308745,1
Orbit Bags White Bubblemint 30g,"Orbit Strawberry 12 * 6 * 68g RU, BY",48.96395858223815,2
Orbit Bags White Bubblemint 30g,A.Korkunov as White collection 28 * 33g A,45.821031417805614,3
Orbit Bags White Bubblemint 34g,"Orbit Spearmint 12 * 6 * 68g RU, BY",51.724706030308745,1
Orbit Bags White Bubblemint 34g,"Orbit Strawberry 12 * 6 * 68g RU, BY",48.96395858223815,2
Orbit Bags White Bubblemint 34g,A.Korkunov as White collection 28 * 33g A,45.821031417805614,3
Orbit Bags White Spearmint 30g,"Orbit Spearmint 12 * 6 * 68g RU, BY",63.13060428849903,1
Orbit Bags White Spearmint 30g,"Orbit Strawberry 12 * 6 * 68g RU, BY",50.26990652891981,2
Orbit Bags White Spearmint 30g,"Wrigley Spearmint 30 * 20 * 13g KZ, RU SL",45.49943883277217,3
Orbit Bags White Spearmint 34g,"Orbit Spearmint 12 * 6 * 68g RU, BY",63.13060428849903,1
Orbit Bags White Spearmint 34g,"Orbit Strawberry 12 * 6 * 68g RU, BY",50.26990652891981,2
Orbit Bags White Spearmint 34g,"Wrigley Spearmint 30 * 20 * 13g KZ, RU SL",44.304232804232804,3
Orbit Bags White Spearmint 34g Мяч,"Orbit Spearmint 12 * 6 * 68g RU, BY",63.13060428849903,1
Orbit Bags White Spearmint 34g Мяч,"Orbit Strawberry 12 * 6 * 68g RU, BY",50.26990652891981,2
Orbit Bags White Spearmint 34g Мяч,"Wrigley Spearmint 30 * 20 * 13g KZ, RU SL",44.304232804232804,3
Orbit Berry Mix 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",63.01011264720942,1
Orbit Berry Mix 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",60.060846560846564,2
Orbit Berry Mix 13.6g,Assorted set MINIS MIX 12 * 345g NG,50.75901875901875,3
Orbit Bottles Bubblemint 68g,"Orbit Spearmint 12 * 6 * 68g RU, BY",60.9228627123364,1
Orbit Bottles Bubblemint 68g,"Orbit Strawberry 12 * 6 * 68g RU, BY",57.16797686816662,2
Orbit Bottles Bubblemint 68g,ORB KIC SFT 06T 00 / 20P 18B S RU / KZ / BY N,38.939916564916565,3
Orbit Bottles Sweetmint 54.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.76245210727969,1
Orbit Bottles Sweetmint 54.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",50.95285767254622,2
Orbit Bottles Sweetmint 54.4g,ORB SWM SFP 25P 00 / 16B 04B S INT MM,40.57703886152162,3
Orbit Bottles Sweetmint 68g,"Orbit Spearmint 12 * 6 * 68g RU, BY",65.55458726700557,1
Orbit Bottles Sweetmint 68g,"Orbit Strawberry 12 * 6 * 68g RU, BY",60.3540090269481,2
Orbit Bottles Sweetmint 68g,ORB SWM SFP 25P 00 / 16B 04B S INT MM,39.17107583774251,3
Orbit Bottles Watermelon 54.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",54.10648148148149,1
Orbit Bottles Watermelon 54.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",51.17756869772999,2
Orbit Bottles Watermelon 54.4g,ORB WSR SFP 25P 00 / 00B 26B S RU FL,37.849673202614376,3
Orbit Bottles White Bubblemint 68g,"Orbit Spearmint 12 * 6 * 68g RU, BY",58.19389978213508,1
Orbit Bottles White Bubblemint 68g,"Orbit Strawberry 12 * 6 * 68g RU, BY",55.60316033600764,2
Orbit Bottles White Bubblemint 68g,TWIX White chocolate minis 6kg X5,42.66716181422064,3
Orbit Bottles White Sweetmint 68g,"Orbit Spearmint 12 * 6 * 68g RU, BY",60.51795735129068,1
Orbit Bottles White Sweetmint 68g,"Orbit Strawberry 12 * 6 * 68g RU, BY",56.483711242724524,2
Orbit Bottles White Sweetmint 68g,A.Korkunov White collection 28 * 32g,42.64533362520979,3
Orbit Citrus 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",65.505291005291,1
Orbit Citrus 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",63.6369665778268,2
Orbit Citrus 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,51.611111111111114,3
Orbit Cool Mint 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",58.357142857142854,1
Orbit Cool Mint 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",52.78810377197474,2
Orbit Cool Mint 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,50.68805114638448,3
Orbit Crystal Mint 21g,"Orbit Spearmint 12 * 6 * 68g RU, BY",59.8013468013468,1
Orbit Crystal Mint 21g,"Orbit Strawberry 12 * 6 * 68g RU, BY",52.5883431085044,2
Orbit Crystal Mint 21g,PL Orbit Mega Assorted 20 * 12 * 16.4g RU,42.953324982736746,3
Orbit Crystal Strawberry Banana 21g,"Orbit Strawberry 12 * 6 * 68g RU, BY",66.5357910906298,1
Orbit Crystal Strawberry Banana 21g,"Orbit Spearmint 12 * 6 * 68g RU, BY",51.43386243386243,2
Orbit Crystal Strawberry Banana 21g,ORB KIC SFT 06T 00 / 20P 18B S RU / KZ / BY N,39.8013838013838,3
Orbit Drops Lemon Mint 35g,"Orbit Spearmint 12 * 6 * 68g RU, BY",52.50047483380817,1
Orbit Drops Lemon Mint 35g,"Orbit Strawberry 12 * 6 * 68g RU, BY",47.928984993501125,2
Orbit Drops Lemon Mint 35g,Gift set of cond 13 * 325g RU,41.198955365622034,3
Orbit Drops Lemon Mint MP8*35g,"Orbit Spearmint 12 * 6 * 68g RU, BY",51.24074074074074,1
Orbit Drops Lemon Mint MP8*35g,"Orbit Strawberry 12 * 6 * 68g RU, BY",47.010902031063324,2
Orbit Drops Lemon Mint MP8*35g,Assorted set MINIS MIX 12 * 345g NG,42.36339586339586,3
Orbit Drops Nature Mint 35g,"Orbit Spearmint 12 * 6 * 68g RU, BY",54.140211640211646,1
Orbit Drops Nature Mint 35g,"Orbit Strawberry 12 * 6 * 68g RU, BY",48.29290338198202,2
Orbit Drops Nature Mint 35g,Assorted set MINIS MIX 12 * 345g NG,40.53778526000749,3
Orbit Drops Strawberry 35g,"Orbit Strawberry 12 * 6 * 68g RU, BY",66.46884477529639,1
Orbit Drops Strawberry 35g,"Orbit Spearmint 12 * 6 * 68g RU, BY",51.85849952516619,2
Orbit Drops Strawberry 35g,ORB FOB SFP 10P 00 / 30P 20B S RUBYAM BR,40.25798470535313,3
Orbit Drops Watermelon 35g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.35849952516619,1
Orbit Drops Watermelon 35g,"Orbit Strawberry 12 * 6 * 68g RU, BY",52.61952026468155,2
Orbit Drops Watermelon 35g,Skittles Fruits 10 * 35g RU,39.585470085470085,3
Orbit Drops Wild Fruit 35g,"Orbit Spearmint 12 * 6 * 68g RU, BY",51.52899279369868,1
Orbit Drops Wild Fruit 35g,"Orbit Strawberry 12 * 6 * 68g RU, BY",50.61952026468155,2
Orbit Drops Wild Fruit 35g,Skittles Fruits 10 * 35g RU,49.5115635997989,3
Orbit Forest Berries 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",58.5596146187544,1
Orbit Forest Berries 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",54.02899279369868,2
Orbit Forest Berries 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,46.13797313797314,3
Orbit Kids Classic 10.2g,"Orbit Strawberry 12 * 6 * 68g RU, BY",51.53986306405661,1
Orbit Kids Classic 10.2g,"Orbit Spearmint 12 * 6 * 68g RU, BY",51.03174603174603,2
Orbit Kids Classic 10.2g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,44.33950617283951,3
Orbit Kids Strawberry 10.2g,"Orbit Strawberry 12 * 6 * 68g RU, BY",70.39827615634067,1
Orbit Kids Strawberry 10.2g,"Orbit Spearmint 12 * 6 * 68g RU, BY",54.26337448559671,2
Orbit Kids Strawberry 10.2g,ORB KIC SFT 06T 00 / 20P 18B S RU / BY / KZ,42.30146813480147,3
Orbit Lime 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",66.39636752136752,1
Orbit Lime 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",63.51299283154122,2
Orbit Lime 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,53.25970017636684,3
Orbit Miniflow Sweetmint 2.72g,"Orbit Spearmint 12 * 6 * 68g RU, BY",57.75925925925926,1
Orbit Miniflow Sweetmint 2.72g,"Orbit Strawberry 12 * 6 * 68g RU, BY",50.799965864482,2
Orbit Miniflow Sweetmint 2.72g,Twix Minis 2.7kg,45.691798941798936,3
Orbit Pineapple Orange 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.93619670090258,1
Orbit Pineapple Orange 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",52.985151049667174,2
Orbit Pineapple Orange 13.6g,Bounty Paradise Pineapple 28 * (7 * 26g),49.15682030387913,3
Orbit Strawberry Banan 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",75.18160871386678,1
Orbit Strawberry Banan 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.56084656084656,2
Orbit Strawberry Banan 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,43.25164763761254,3
Orbit Strawberry Banan XXL 20.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",70.50574291300097,1
Orbit Strawberry Banan XXL 20.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",51.56481481481482,2
Orbit Strawberry Banan XXL 20.4g,ORB BMT SFP 10P 00 / 30P 20B S NG,41.496042413381126,3
Orbit Strawberry Banana MP10*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",70.43816516789043,1
Orbit Strawberry Banana MP10*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",52.956724103782925,2
Orbit Strawberry Banana MP10*13.6g,ORB SBB SFP 10P 10F 00 / 60M S RU,42.072738772928524,3
Orbit Sweetmint 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",68.90079365079366,1
Orbit Sweetmint 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",59.87139443591057,2
Orbit Sweetmint 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,50.48677248677249,3
Orbit Sweetmint 34g,"Orbit Spearmint 12 * 6 * 68g RU, BY",66.94806460595935,1
Orbit Sweetmint 34g,"Orbit Strawberry 12 * 6 * 68g RU, BY",61.91856882349242,2
Orbit Sweetmint 34g,Assorted set MINIS MIX 12 * 345g NG,42.20529860003544,3
Orbit Sweetmint MP10*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",65.77065527065527,1
Orbit Sweetmint MP10*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",56.74515209999081,2
Orbit Sweetmint MP10*13.6g,ORB SWM SFP 10P 10F 00 / 60M S RU,47.20811506295377,3
Orbit Sweetmint XXL 20.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",60.36574074074074,1
Orbit Sweetmint XXL 20.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",53.71530977982591,2
Orbit Sweetmint XXL 20.4g,ORB SWM SFP 25P 00 / 16B 04B S RU / KZ BIH2,42.26495726495727,3
Orbit Watermelon 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",62.01725589225589,1
Orbit Watermelon 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",59.29086564570435,2
Orbit Watermelon 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,52.21829405162739,3
Orbit Watermelon 34g,"Orbit Spearmint 12 * 6 * 68g RU, BY",63.34656084656084,1
Orbit Watermelon 34g,"Orbit Strawberry 12 * 6 * 68g RU, BY",61.4750482492418,2
Orbit Watermelon 34g,PL Orbit Mega Assorted 20 * 12 * 16.4g RU,42.88261791202967,3
Orbit Watermelon MP10*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",61.01851851851851,1
Orbit Watermelon MP10*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",56.187342360281434,2
Orbit Watermelon MP10*13.6g,ORB WTM SFP 10P 10F 00 / 60M S RU,45.84866587017124,3
Orbit White Applemint XXL 20.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",54.57148546395859,1
Orbit White Applemint XXL 20.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",49.98745519713262,2
Orbit White Applemint XXL 20.4g,A.Korkunov White collection 14 * 204g,48.308453195549966,3
Orbit White Bubblemint 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",58.6084656084656,1
Orbit White Bubblemint 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",53.341179482545705,2
Orbit White Bubblemint 13.6g,A.Korkunov White collection 14 * 204g,46.22486772486772,3
Orbit White Bubblemint MP10*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",56.018341307815,1
Orbit White Bubblemint MP10*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",50.45981318561963,2
Orbit White Bubblemint MP10*13.6g,A.Korkunov White collection 28 * 32g,43.81492426848464,3
Orbit White Bubblemint MP3*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.784965886939574,1
Orbit White Bubblemint MP3*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",51.363152130625245,2
Orbit White Bubblemint MP3*13.6g,A.Korkunov White collection 14 * 204g,43.53378237259816,3
Orbit White Bubblemint MP5*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.784965886939574,1
Orbit White Bubblemint MP5*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",51.363152130625245,2
Orbit White Bubblemint MP5*13.6g,A.Korkunov White collection 28 * 32g,44.24821551427588,3
Orbit White Bubblemint XXL 20.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",54.13734567901235,1
Orbit White Bubblemint XXL 20.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",49.58621916508539,2
Orbit White Bubblemint XXL 20.4g,A.Korkunov White collection 14 * 204g,47.43777056277057,3
Orbit White Classic 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.35185185185185,1
Orbit White Classic 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",55.270161290322584,2
Orbit White Classic 13.6g,A.Korkunov ass White collection 10 * 118g,50.015669515669515,3
Orbit White Classic MP10*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",53.13060428849903,1
Orbit White Classic MP10*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",51.9431091432989,2
Orbit White Classic MP10*13.6g,A.Korkunov ass White call В 10 * 160g,46.932178932178935,3
Orbit White Freshmint 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",59.382716049382715,1
Orbit White Freshmint 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",55.00678680472587,2
Orbit White Freshmint 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,44.26554039419536,3
Orbit White Freshmint MP10*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",56.45163255360624,1
Orbit White Freshmint MP10*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",51.74634988403964,2
Orbit White Freshmint MP10*13.6g,ORB WIN SFP 10P 10F 00 / 60M S RU,43.72117682198327,3
Orbit White Fruit 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",57.1610305958132,1
Orbit White Fruit 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",57.06545114539504,2
Orbit White Fruit 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,49.337580120615065,3
Orbit White Mega Bubblemint 16.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",56.18181818181819,1
Orbit White Mega Bubblemint 16.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",52.071507377110095,2
Orbit White Mega Bubblemint 16.4g,PL Orbit Mega Assorted 20 * 12 * 16.4g RU,47.814450814450815,3
Orbit White Mega Spearmint 16.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",65.23842592592592,1
Orbit White Mega Spearmint 16.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",52.863152130625245,2
Orbit White Mega Spearmint 16.4g,PL Orbit Mega Assorted 20 * 12 * 16.4g RU,50.069697414806114,3
Orbit White Mega Strawberry 16.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",65.9342348213316,1
Orbit White Mega Strawberry 16.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",52.23232323232323,2
Orbit White Mega Strawberry 16.4g,PL Orbit Mega Assorted 20 * 12 * 16.4g RU,48.98660023660023,3
Orbit White Spearmint 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",69.69135802469135,1
Orbit White Spearmint 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",55.12623671531535,2
Orbit White Spearmint 13.6g,"Wrigley Spearmint 30 * 20 * 13g KZ, RU SL",45.76554039419536,3
Orbit White Spearmint MP10*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",66.16964285714285,1
Orbit White Spearmint MP10*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",52.863152130625245,2
Orbit White Spearmint MP10*13.6g,"Wrigley Spearmint 30 * 20 * 13g KZ, RU SL",47.06117724867725,3
Orbit White Spearmint XXL 20.4g,"Orbit Spearmint 12 * 6 * 68g RU, BY",63.95459976105138,1
Orbit White Spearmint XXL 20.4g,"Orbit Strawberry 12 * 6 * 68g RU, BY",49.8415559772296,2
Orbit White Spearmint XXL 20.4g,"Wrigley Spearmint 30 * 20 * 13g KZ, RU SL",45.41423451100871,3
Orbit White Strawberry Ex 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",69.48875855327468,1
Orbit White Strawberry Ex 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",52.85603345280765,2
Orbit White Strawberry Ex 13.6g,TWIX White Extra 6 * 24 * 82G ROS,42.415647015202076,3
Orbit Wild Strawberry 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",70.731609489674,1
Orbit Wild Strawberry 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",55.26337448559671,2
Orbit Wild Strawberry 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,42.40299823633157,3
Orbit Winterfresh 13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",61.09322892317282,1
Orbit Winterfresh 13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",59.17599696883585,2
Orbit Winterfresh 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,50.49771083956932,3
Orbit Winterfresh MP10*13.6g,"Orbit Strawberry 12 * 6 * 68g RU, BY",57.48823830607512,1
Orbit Winterfresh MP10*13.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",56.44973544973545,2
Orbit Winterfresh MP10*13.6g,ORB WIN SFP 10P 10F 00 / 60M S RU,46.00784614921238,3
Orbit Winterfresh/10 пачек,"Orbit Strawberry 12 * 6 * 68g RU, BY",63.326420890937015,1
Orbit Winterfresh/10 пачек,"Orbit Spearmint 12 * 6 * 68g RU, BY",62.18518518518518,2
Orbit Winterfresh/10 пачек,"Skittles Fruits 16 * (10 * 12g) RU, BY",46.932313206506755,3
Orbit Белосн.Bblmnt 12*6*68г RU CO,"Orbit Spearmint 12 * 6 * 68g RU, BY",75.47354497354497,1
Orbit Белосн.Bblmnt 12*6*68г RU CO,"Orbit Strawberry 12 * 6 * 68g RU, BY",70.25501128368512,2
Orbit Белосн.Bblmnt 12*6*68г RU CO,ORB WBM SFP 50P 00 / 06DB 12B S RU CO,52.6855719545778,3
Orbit Белоснежный Bubblemint/10 пачек,"Orbit Spearmint 12 * 6 * 68g RU, BY",65.22514619883042,1
Orbit Белоснежный Bubblemint/10 пачек,"Orbit Strawberry 12 * 6 * 68g RU, BY",59.40487215105211,2
Orbit Белоснежный Bubblemint/10 пачек,Korkunov Collec DrkMilkNY 10 * 110g,48.232677653730285,3
Orbit Белоснежный Нежная Мята/10 пачек,"Orbit Spearmint 12 * 6 * 68g RU, BY",65.36111111111111,1
